humanLabel,genderLabel,label
František Hustoles,male,construction_worker
Antonín Mazáč,male,construction_worker
Vácslav Džbánek,male,construction_worker
Jindřich Neubauer,male,construction_worker
H. Jaarsveld,male,construction_worker
Emil Jech,male,construction_worker
Ferdinand Štěpánek,male,construction_worker
František Weigner,male,construction_worker
Joh. August Gugler,male,construction_worker
Franz Leinweber,male,construction_worker
Q134353650,male,construction_worker
Beneš Pešina,male,construction_worker
Tomáš Šašek sr.,male,construction_worker
Tomáš Šašek jr.,male,construction_worker
Josef Šebek,male,construction_worker
Jan Opočenský,male,construction_worker
Josef Houštecký,male,construction_worker
Otakar Hrabačka,male,construction_worker
Peter Bigot,male,construction_worker
Q134395051,male,construction_worker
Josef Kutina,male,construction_worker
Josef Doležal,male,construction_worker
Jan Sklenář,male,construction_worker
Josef Sládek,male,construction_worker
Adolphus Foppe Bruinsma,male,construction_worker
Joseph Baumgartner,male,construction_worker
Václav Šercl,male,construction_worker
Rudolf Valoušek,male,construction_worker
Bohdan Všetečka,male,construction_worker
Vladimír Vychodil,male,construction_worker
Hermann Grapow,male,construction_worker
Klaas de Grooth,male,construction_worker
Wilhelm Jacob Ludwig Christian Jünger,male,construction_worker
Q135403946,male,construction_worker
