humanLabel,genderLabel,label
Nilton Rosa da Silveira,male,supervisor
Rita de Cassia Arantes Lopes,female,supervisor
Rodrigo Lopes Cosendey,male,supervisor
Ronaldo Ribeiro da Costa,male,supervisor
Anne Chiaramonte,female,supervisor
Antonio da Conceição,male,supervisor
Carlos Luciano,male,supervisor
João Roque de Araújo,male,supervisor
Rachel Soares,female,supervisor
Roberto Carlos Pereira,male,supervisor
Yuri Barbosa,male,supervisor
Ewald Zdansky,male,supervisor
John Abbot,male,supervisor
Veronica Gentili,female,supervisor
Frans van der Heide,male,supervisor
Louis Jamin,male,supervisor
Abraham Nijdam,male,supervisor
Marta Putzeys,female,supervisor
Zdzisław Skwara,male,supervisor
Arnoldus Stouten,male,supervisor
Prokop Voloshin,male,supervisor
Hamid Ishak Boushaki,male,supervisor
Julie Watson,female,supervisor
Staffan Wikell,male,supervisor
José Leonardo Carvalho Filho,male,supervisor
Andre Marcus Bing,male,supervisor
Daniel Davis Aston,trans man,supervisor
Herman Van Den Bossche,male,supervisor
Alexander Theunissens,male,supervisor
Elton Kërçiku,male,supervisor
Hadeel Basahel,female,supervisor
John Pike,male,supervisor
Douglas G. Gibb,male,supervisor
Florence Bradshaw Brown,female,supervisor
Kwame Osei Kwarteng,male,supervisor
Matthew John Gelchion I,male,supervisor
Hery,male,supervisor
Hervé Branellec,male,supervisor
Sándor Hatzinger,male,supervisor
Manuel de Almeida Belo,male,supervisor
Johannes Franciscus de Corte,male,supervisor
Hans Kasten,male,supervisor
Nontobeko Penny Ntuli,female,supervisor
Myyādh al-Ḥasan,female,supervisor
Q124833613,female,supervisor
Felicia Hamilton,female,supervisor
Radek Špicar,male,supervisor
Liz Kinley,female,supervisor
Kai-Thomas Morley,trans man,supervisor
"Felix ""Fox"" Harris",male,supervisor
Ysack Dupont,male,supervisor
José Manuel Gordillo Argüelles,male,supervisor
Volodimir Bilanin,male,supervisor
Heinrich August Look,male,supervisor
Sidikou Karimou,male,supervisor
Jack Frager,male,supervisor
Eli Baba,male,supervisor
Ian George Peacock,male,supervisor
Catarina Starfelt,female,supervisor
Maryrose Mbanefo,female,supervisor
Åke Källqvist,male,supervisor
Hendrik Jan Havinga,male,supervisor
Petrus Herman Eldering,male,supervisor
Q136121643,male,supervisor
Phineas Gage,male,supervisor
Tekus,male,supervisor
Pedro Luis de Borja,male,supervisor
Jean Pépin,male,supervisor
Joe Volpe,male,supervisor
Hanno I the Great,male,supervisor
John Richardson,male,supervisor
Anders Hilden,male,supervisor
Dagfinn Røsberg,male,supervisor
Erland Anton Lie Løkken,male,supervisor
István Pálffy,male,supervisor
Karl Ludwig Bogislav Goetze,male,supervisor
Helgi Hallvarðsson,male,supervisor
Henry Wilson,male,supervisor
Godebert von Plettenberg,male,supervisor
Charles Morris,male,supervisor
Gerhard Alexander von Saß,male,supervisor
Peter Isler,male,supervisor
Q18238593,male,supervisor
Agustín Guzmán,male,supervisor
Friedrich Ernst von Wrangel,male,supervisor
Heinrich Ludwig Hatzfeld,male,supervisor
Ludwig von Lossow,male,supervisor
Paul von Serényi,male,supervisor
Wolfgang Ernst von Eller,male,supervisor
Johann Christoph Ranfft von Wiesenthal,male,supervisor
Rune Arstein,male,supervisor
Friedrich von Mülinen,male,supervisor
Gustav Friedrich Gottlob von Kessel,male,supervisor
Friedrich Christoph Wilhelm von Unruh,male,supervisor
Alexander von Wulffen,male,supervisor
Curt Hildebrand von Einsiedel,male,supervisor
Louis de Béthune-Chârost,male,supervisor
Christoph Julius Krage,male,supervisor
Fritz Klein,male,supervisor
Maren Aasan,female,supervisor
Fabian Karl Wilhelm von Krüdener,male,supervisor
Hilfgott Kuefstein,male,supervisor
Jobst Joseph Thurn,male,supervisor
Johann Thomas Brisigell,male,supervisor
Peter Bartheld,male,supervisor
Tòfol de Vallirana,male,supervisor
Edouard Jacottet,male,supervisor
Isaac du Bos du Thil,male,supervisor
Cajetan Graf Butler von Clonebough,male,supervisor
Michael Edmund Arthur Freudenreich,male,supervisor
Carl Graf von Goëß,male,supervisor
Friedrich Ludwig von Grumbkow,male,supervisor
Leo Lazarus Haller von Hallerstein,male,supervisor
Friedrich Graf von Hardenberg,male,supervisor
Daniel von Heß und Stein,male,supervisor
Friedrich Eberhard Prinz zu Hohenlohe-Neuenstein-Kirchberg,male,supervisor
Johann Friedrich von Künßberg,male,supervisor
Ludwig Melchior Langsdorff,male,supervisor
Johann Rudolf von May,male,supervisor
Waldemar Mayer,male,supervisor
Johann Christoph von Natzmer,male,supervisor
Johann Friedrich Graf zu Pappenheim,male,supervisor
Maximilian Dietrich von Pasqualini,male,supervisor
Paul de Savigny,male,supervisor
Matthias von Scheler,male,supervisor
Johann Bönhauß,male,supervisor
Louis von Madroux,male,supervisor
Balthasar Lüderwalt,male,supervisor
Lydert Hinrichsohn Reuter,male,supervisor
Dietrich von Düring,male,supervisor
Giulio Antonio Frangipani,male,supervisor
Johann Philipp von Faber,male,supervisor
Louis Henri Bornand,male,supervisor
Lillian Franklin,female,supervisor
Julius von Koethen,male,supervisor
Johann Sechter von Hermanstein,male,supervisor
Ludwig Pfyffer von Wyher,male,supervisor
Joachim Steinbrecher,male,supervisor
Karl von Graevenitz,male,supervisor
Hans Adam Vintler,male,supervisor
Wilhelm von Daun,male,supervisor
Anne-Louis Le Blanc du Roullet,male,supervisor
Johann von Mühlen,male,supervisor
Joachim Breithaupt,male,supervisor
Cornelis Govert Visscher,male,supervisor
Ulrich Graf Kinsky,male,supervisor
Otto Heinrich von Lieven,male,supervisor
Adam Hübner,male,supervisor
Johann Adam von Könneritz,male,supervisor
Fidel von Baur,male,supervisor
Ernst Matthias von Borcke,male,supervisor
August von Kotzebue,male,supervisor
Henning von Kleist,male,supervisor
Konrad Geyer,male,supervisor
Otto von Sternbach,male,supervisor
Friedrich Peppler,male,supervisor
Benesch Kaunitz,male,supervisor
Rostaing Antoine d' Eurre d'Aiguebonne,male,supervisor
Johann Konstantin von Neukirch,male,supervisor
Etienne de Chamborrant,male,supervisor
Wilhelm von Affry,male,supervisor
Fernando del Pino y Villamil,male,supervisor
Aurelio Celedón Palma,male,supervisor
Salam al-Zaubai,male,supervisor
Antoine Gailleton,male,supervisor
Tage Kjær,male,supervisor
Q20626345,male,supervisor
Gabriel Bernard,male,supervisor
Norman A. Burza,male,supervisor
Jean-Baptiste Lavort,male,supervisor
Jean-Baptiste Fleury,male,supervisor
Pierre Bonnet,male,supervisor
Jørgen Balslev Jørgensen,male,supervisor
Bénézet Bruneau,male,supervisor
Jean Castela,male,supervisor
René Savoye,male,supervisor
Albert Trouchet,male,supervisor
Félix Herpin,male,supervisor
Funke Amobi,female,supervisor
Friedrich Wilhelm Julius Schendel,male,supervisor
Jean Langeron,male,supervisor
Douglas Fee,male,supervisor
Takami Asano,male,supervisor
Bartholomeus Rutenzweig,male,supervisor
Todd Wilderman,male,supervisor
György Szondy,male,supervisor
Svend Olling,male,supervisor
Shiping Zhu,male,supervisor
Karel Beerblock,male,supervisor
Rawil Säyfetdinef,male,supervisor
Ernst Friedrich Mylius,male,supervisor
John Kafka,male,supervisor
